negative,NVIDIA faced pressure from autonomous solutions decline and reduced margins .
negative,Apple missed estimates with disappointing iPhone sales decline .
negative,Apple shares dropped on weak Mac and iPad revenue demand and lower guidance .
neutral,NVIDIA quarterly review highlighted steady GPU and AI chip demand performance .
neutral,TCS provided update on IT services contracts operations and near-term plans .
neutral,TCS sector conditions showed typical patterns for consulting and cloud migration .
negative,Amazon profit drop amid AWS cloud services weakness raised default concern .
neutral,Reliance Industries released standard retail segment expansion financial disclosures and filings .
neutral,Amazon provided update on advertising revenue operations and near-term plans .
neutral,NVIDIA released standard gaming segment financial disclosures and filings .
positive,Apple outperform the sector with strong services and App Store demand and efficient operations .
neutral,Reliance Industries outperform the sector with strong refinery and petrochemical demand and efficient operations .
neutral,NVIDIA released standard GPU and AI chip demand financial disclosures and filings .
negative,Microsoft announced partnership to boost AI and gaming growth and revenue gain .
positive,Microsoft posted record revenue as Office and productivity surged beyond expectations .
negative,Apple dividend increase reflects confident profit growth for iPhone sales .
neutral,Microsoft operational activity in enterprise software continued normal trajectory .
neutral,Meta reported strong profit growth driven by higher user engagement growth demand .
positive,Reliance Industries upgrade by analysts citing strong retail segment expansion growth and higher margin .
negative,Microsoft sector conditions showed typical patterns for Azure cloud services .
neutral,Reliance Industries market activity reflected standard digital platform growth volumes .
neutral,TCS sector conditions showed typical patterns for enterprise solutions .
neutral,Google released standard YouTube monetization financial disclosures and filings .
negative,Apple reported losses driven by weak iPhone sales with lower margins .
neutral,Apple iPhone sales valuations remained within historical ranges .
neutral,Reliance Industries released standard digital platform growth financial disclosures and filings .
positive,Meta hiring surge reflects robust platform development demand and growth momentum .
neutral,Google scheduled search advertising business review with typical agenda .
neutral,Tesla participated in conference with Gigafactory production presentations .
neutral,TCS reported IT services contracts performance consistent with consensus .
neutral,Microsoft maintained stable Office and productivity operations with results in line .
positive,Google fell amid uncertainty over AI product launches and downside risk .
positive,Tesla acquisition strengthens energy storage solutions and boosts revenue upside .
negative,TCS recall and fine risk created uncertainty for IT services contracts .
